Area Code (M49),Area,Year,Unit,Value,Flag,Flag Description,Note
705,Slovenia,2004,t,211,A,Official figure,
705,Slovenia,2005,t,669,A,Official figure,
705,Slovenia,2006,t,1243,A,Official figure,
705,Slovenia,2007,t,995,A,Official figure,
705,Slovenia,2008,t,1273,A,Official figure,
705,Slovenia,2009,t,1284,A,Official figure,
705,Slovenia,2010,t,545,A,Official figure,
705,Slovenia,2011,t,849,A,Official figure,
705,Slovenia,2012,t,989,A,Official figure,
705,Slovenia,2013,t,1166,A,Official figure,
705,Slovenia,2014,t,2171,A,Official figure,
705,Slovenia,2015,t,1254,A,Official figure,
705,Slovenia,2016,t,840,A,Official figure,
705,Slovenia,2017,t,671,A,Official figure,
705,Slovenia,2018,t,4710,A,Official figure,
705,Slovenia,2019,t,3690,A,Official figure,
705,Slovenia,2020,t,4310,A,Official figure,
705,Slovenia,2021,t,4570,A,Official figure,
705,Slovenia,2022,t,3570,A,Official figure,
705,Slovenia,2023,t,3160,A,Official figure,
705,Slovenia,2024,t,3910,A,Official figure,
710,South Africa,1961,t,3000,E,Estimated value,
710,South Africa,1962,t,3000,E,Estimated value,
710,South Africa,1963,t,3000,E,Estimated value,
710,South Africa,1964,t,3000,E,Estimated value,
710,South Africa,1965,t,3000,E,Estimated value,
710,South Africa,1966,t,3000,E,Estimated value,
710,South Africa,1967,t,3000,E,Estimated value,
710,South Africa,1968,t,3000,E,Estimated value,
710,South Africa,1969,t,3000,E,Estimated value,
710,South Africa,1970,t,3000,E,Estimated value,
710,South Africa,1971,t,3000,E,Estimated value,
710,South Africa,1972,t,3000,E,Estimated value,
710,South Africa,1973,t,3000,E,Estimated value,
710,South Africa,1974,t,3000,E,Estimated value,
710,South Africa,1975,t,5000,E,Estimated value,
710,South Africa,1976,t,5000,E,Estimated value,
710,South Africa,1977,t,5000,E,Estimated value,
710,South Africa,1978,t,5000,E,Estimated value,
710,South Africa,1979,t,5000,E,Estimated value,
710,South Africa,1980,t,5000,E,Estimated value,
710,South Africa,1981,t,8000,E,Estimated value,
710,South Africa,1982,t,8000,E,Estimated value,
710,South Africa,1983,t,8000,E,Estimated value,
710,South Africa,1984,t,8000,E,Estimated value,
710,South Africa,1985,t,8000,E,Estimated value,
710,South Africa,1986,t,8000,E,Estimated value,
710,South Africa,1987,t,8000,E,Estimated value,
710,South Africa,1988,t,10000,E,Estimated value,
710,South Africa,1989,t,10000,E,Estimated value,
710,South Africa,1990,t,7534,E,Estimated value,
710,South Africa,1991,t,6499.63,I,Value imputed by a receiving agency,
710,South Africa,1992,t,8000,E,Estimated value,
710,South Africa,1993,t,10000,E,Estimated value,
710,South Africa,1994,t,20000,E,Estimated value,
710,South Africa,1995,t,24689.94,I,Value imputed by a receiving agency,
710,South Africa,1996,t,23884.07,I,Value imputed by a receiving agency,
710,South Africa,1997,t,26013.07,I,Value imputed by a receiving agency,
710,South Africa,1998,t,30000,E,Estimated value,
710,South Africa,1999,t,26591.21,I,Value imputed by a receiving agency,
710,South Africa,2000,t,25072.85,I,Value imputed by a receiving agency,
710,South Africa,2001,t,25000,E,Estimated value,
710,South Africa,2002,t,20000,E,Estimated value,
710,South Africa,2003,t,20346.89,I,Value imputed by a receiving agency,
710,South Africa,2004,t,20684.11,I,Value imputed by a receiving agency,
710,South Africa,2005,t,20963.45,I,Value imputed by a receiving agency,
710,South Africa,2006,t,21254.13,I,Value imputed by a receiving agency,
710,South Africa,2007,t,22000,E,Estimated value,
710,South Africa,2008,t,20901.25,I,Value imputed by a receiving agency,
710,South Africa,2009,t,20077.82,I,Value imputed by a receiving agency,
710,South Africa,2010,t,18574.5,I,Value imputed by a receiving agency,
710,South Africa,2011,t,17900,E,Estimated value,
710,South Africa,2012,t,18500,E,Estimated value,
710,South Africa,2013,t,19000,E,Estimated value,
710,South Africa,2014,t,17698.22,I,Value imputed by a receiving agency,
710,South Africa,2015,t,12267.72,I,Value imputed by a receiving agency,
710,South Africa,2016,t,12500,E,Estimated value,
710,South Africa,2017,t,12000,E,Estimated value,
710,South Africa,2018,t,13000,E,Estimated value,
710,South Africa,2019,t,13000,E,Estimated value,
710,South Africa,2020,t,12291.27,I,Value imputed by a receiving agency,
710,South Africa,2021,t,12763.76,E,Estimated value,
710,South Africa,2022,t,12685.01,E,Estimated value,
710,South Africa,2023,t,12580.01,E,Estimated value,
710,South Africa,2024,t,12676.26,E,Estimated value,
724,Spain,1990,t,14326.8,I,Value imputed by a receiving agency,
724,Spain,1991,t,15261.44,I,Value imputed by a receiving agency,
724,Spain,1992,t,16196.07,I,Value imputed by a receiving agency,
724,Spain,1993,t,17130.71,I,Value imputed by a receiving agency,
724,Spain,1994,t,18065.34,I,Value imputed by a receiving agency,
724,Spain,1995,t,18999.98,I,Value imputed by a receiving agency,
724,Spain,1996,t,19934.61,I,Value imputed by a receiving agency,
724,Spain,1997,t,20869.25,I,Value imputed by a receiving agency,
724,Spain,1998,t,21803.88,I,Value imputed by a receiving agency,
724,Spain,1999,t,22957.04,I,Value imputed by a receiving agency,
724,Spain,2000,t,25967.63,I,Value imputed by a receiving agency,
724,Spain,2001,t,28978.22,I,Value imputed by a receiving agency,
724,Spain,2002,t,31941.89,I,Value imputed by a receiving agency,
724,Spain,2003,t,32928.48,I,Value imputed by a receiving agency,
724,Spain,2004,t,33739,A,Official figure,
724,Spain,2005,t,15709,A,Official figure,
724,Spain,2006,t,53073,A,Official figure,
724,Spain,2007,t,54559,A,Official figure,
724,Spain,2008,t,58213,A,Official figure,
724,Spain,2009,t,55708,A,Official figure,
724,Spain,2010,t,53212,A,Official figure,
724,Spain,2011,t,56702,A,Official figure,
724,Spain,2012,t,49661,A,Official figure,
724,Spain,2013,t,68101,A,Official figure,
724,Spain,2014,t,41349.72,E,Estimated value,
724,Spain,2015,t,36758.35,E,Estimated value,
724,Spain,2016,t,15412,A,Official figure,
724,Spain,2017,t,4284,A,Official figure,
724,Spain,2018,t,17650,A,Official figure,
724,Spain,2019,t,25850,A,Official figure,
724,Spain,2020,t,31750,A,Official figure,
724,Spain,2021,t,27860,A,Official figure,
724,Spain,2022,t,5510,A,Official figure,
724,Spain,2023,t,13400,A,Official figure,
724,Spain,2024,t,11340,A,Official figure,
756,Switzerland,2006,t,600,A,Official figure,
756,Switzerland,2007,t,797,A,Official figure,
756,Switzerland,2008,t,827,A,Official figure,
756,Switzerland,2009,t,404,A,Official figure,
756,Switzerland,2010,t,418,A,Official figure,
756,Switzerland,2011,t,386.67,I,Value imputed by a receiving agency,
756,Switzerland,2012,t,345.46,I,Value imputed by a receiving agency,
756,Switzerland,2013,t,273.65,I,Value imputed by a receiving agency,
756,Switzerland,2014,t,239.67,I,Value imputed by a receiving agency,
756,Switzerland,2015,t,189.14,I,Value imputed by a receiving agency,
756,Switzerland,2016,t,82,A,Official figure,
756,Switzerland,2017,t,96,A,Official figure,
756,Switzerland,2018,t,87,A,Official figure,
756,Switzerland,2019,t,805,A,Official figure,
756,Switzerland,2020,t,825,A,Official figure,
756,Switzerland,2021,t,575,A,Official figure,
756,Switzerland,2022,t,624,A,Official figure,
756,Switzerland,2023,t,659,A,Official figure,
756,Switzerland,2024,t,543,A,Official figure,
764,Thailand,1961,t,0,A,Official figure,
764,Thailand,1962,t,0,A,Official figure,
764,Thailand,1963,t,0,A,Official figure,
764,Thailand,1964,t,0,A,Official figure,
764,Thailand,1965,t,0,A,Official figure,
764,Thailand,1966,t,0,A,Official figure,
764,Thailand,1967,t,0,A,Official figure,
764,Thailand,1968,t,0,A,Official figure,
764,Thailand,1969,t,300,E,Estimated value,
764,Thailand,1970,t,600,E,Estimated value,
764,Thailand,1971,t,1200,E,Estimated value,
764,Thailand,1972,t,1800,E,Estimated value,
764,Thailand,1973,t,2500,E,Estimated value,
764,Thailand,1974,t,3500,E,Estimated value,
764,Thailand,1975,t,4000,E,Estimated value,
764,Thailand,1976,t,5000,E,Estimated value,
764,Thailand,1977,t,9000,E,Estimated value,
764,Thailand,1978,t,8000,E,Estimated value,
764,Thailand,1979,t,7000,E,Estimated value,
764,Thailand,1980,t,8000,E,Estimated value,
764,Thailand,1981,t,12000,E,Estimated value,
764,Thailand,1982,t,14000,E,Estimated value,
764,Thailand,1983,t,10000,E,Estimated value,
764,Thailand,1984,t,11000,E,Estimated value,
764,Thailand,1985,t,11000,E,Estimated value,
764,Thailand,1986,t,11000,A,Official figure,
764,Thailand,1987,t,11000,E,Estimated value,
764,Thailand,1988,t,13500,E,Estimated value,
764,Thailand,1989,t,14000,E,Estimated value,
764,Thailand,1990,t,14000,E,Estimated value,
764,Thailand,1991,t,15643,A,Official figure,
764,Thailand,1992,t,20432,A,Official figure,
764,Thailand,1993,t,25000,E,Estimated value,
764,Thailand,1994,t,30000,E,Estimated value,
764,Thailand,1995,t,30224.48,I,Value imputed by a receiving agency,
764,Thailand,1996,t,30500,E,Estimated value,
764,Thailand,1997,t,32000,E,Estimated value,
764,Thailand,1998,t,33000,E,Estimated value,
764,Thailand,1999,t,40000,E,Estimated value,
764,Thailand,2000,t,50000,E,Estimated value,
764,Thailand,2001,t,64000,E,Estimated value,
764,Thailand,2002,t,66000,E,Estimated value,
764,Thailand,2003,t,70000,E,Estimated value,
764,Thailand,2004,t,75000,E,Estimated value,
764,Thailand,2005,t,86000,E,Estimated value,
764,Thailand,2006,t,105000,E,Estimated value,
764,Thailand,2007,t,185000,E,Estimated value,
764,Thailand,2008,t,185000,E,Estimated value,
764,Thailand,2009,t,200000,E,Estimated value,
764,Thailand,2010,t,210000,E,Estimated value,
764,Thailand,2011,t,205000,E,Estimated value,
764,Thailand,2012,t,215000,E,Estimated value,
764,Thailand,2013,t,220000,E,Estimated value,
764,Thailand,2014,t,228851.64,I,Value imputed by a receiving agency,
764,Thailand,2015,t,260516.92,I,Value imputed by a receiving agency,
764,Thailand,2016,t,236456.19,E,Estimated value,
764,Thailand,2017,t,235420.42,I,Value imputed by a receiving agency,
764,Thailand,2018,t,235048.65,I,Value imputed by a receiving agency,
764,Thailand,2019,t,237814.34,I,Value imputed by a receiving agency,
764,Thailand,2020,t,240791.08,I,Value imputed by a receiving agency,
764,Thailand,2021,t,246643.14,I,Value imputed by a receiving agency,
764,Thailand,2022,t,247127.36,I,Value imputed by a receiving agency,
764,Thailand,2023,t,248963.27,I,Value imputed by a receiving agency,
764,Thailand,2024,t,250799.18,I,Value imputed by a receiving agency,
768,Togo,1961,t,2000,A,Official figure,
768,Togo,1962,t,9938,A,Official figure,
768,Togo,1963,t,11940,A,Official figure,
768,Togo,1964,t,7000,A,Official figure,
768,Togo,1965,t,8000,A,Official figure,
768,Togo,1966,t,5000,A,Official figure,
768,Togo,1967,t,1930,A,Official figure,
768,Togo,1968,t,1000,A,Official figure,
768,Togo,1969,t,2000,A,Official figure,
768,Togo,1970,t,3000,A,Official figure,
768,Togo,1971,t,4000,A,Official figure,
768,Togo,1972,t,4000,E,Estimated value,
768,Togo,1973,t,4000,E,Estimated value,
768,Togo,1974,t,5000,E,Estimated value,
768,Togo,1975,t,5000,E,Estimated value,
768,Togo,1976,t,5200,E,Estimated value,
768,Togo,1977,t,6000,E,Estimated value,
768,Togo,1978,t,5000,E,Estimated value,
768,Togo,1979,t,5000,E,Estimated value,
768,Togo,1980,t,5000,E,Estimated value,
768,Togo,1981,t,5000,E,Estimated value,
768,Togo,1982,t,5000,E,Estimated value,
768,Togo,1983,t,6000,E,Estimated value,
768,Togo,1984,t,5000,E,Estimated value,
768,Togo,1985,t,5000,E,Estimated value,
768,Togo,1986,t,6237,A,Official figure,
768,Togo,1987,t,4653,A,Official figure,
768,Togo,1988,t,3192,A,Official figure,
768,Togo,1989,t,969,A,Official figure,
768,Togo,1990,t,839,A,Official figure,
768,Togo,1991,t,2500,A,Official figure,
768,Togo,1992,t,3920,A,Official figure,
768,Togo,1993,t,4742,A,Official figure,
768,Togo,1994,t,7353,A,Official figure,
768,Togo,1995,t,3075,A,Official figure,
768,Togo,1996,t,11529,A,Official figure,
768,Togo,1997,t,9347,A,Official figure,
768,Togo,1998,t,9868,A,Official figure,
768,Togo,1999,t,3750,A,Official figure,
768,Togo,2000,t,3386,A,Official figure,
768,Togo,2001,t,4299,A,Official figure,
768,Togo,2002,t,1444,A,Official figure,
768,Togo,2003,t,4586,X,Figure from external organization,Unofficial figure
768,Togo,2004,t,2061,A,Official figure,
768,Togo,2005,t,2772,A,Official figure,
768,Togo,2006,t,989,A,Official figure,
768,Togo,2007,t,1000,E,Estimated value,
768,Togo,2008,t,906,A,Official figure,
768,Togo,2009,t,1611,A,Official figure,
768,Togo,2010,t,1689,A,Official figure,
768,Togo,2011,t,1200,X,Figure from external organization,Unofficial figure
768,Togo,2012,t,3106,A,Official figure,
768,Togo,2013,t,3840,A,Official figure,
768,Togo,2014,t,4756,A,Official figure,
768,Togo,2015,t,4588,A,Official figure,
768,Togo,2016,t,3146,A,Official figure,
788,Tunisia,1961,t,20000,E,Estimated value,
788,Tunisia,1962,t,20000,E,Estimated value,
788,Tunisia,1963,t,30000,E,Estimated value,
788,Tunisia,1964,t,41000,A,Official figure,
788,Tunisia,1965,t,80000,A,Official figure,
788,Tunisia,1966,t,45000,E,Estimated value,
788,Tunisia,1967,t,36000,E,Estimated value,
788,Tunisia,1968,t,45000,E,Estimated value,
788,Tunisia,1969,t,19000,E,Estimated value,
788,Tunisia,1970,t,22000,E,Estimated value,
788,Tunisia,1971,t,17000,E,Estimated value,
788,Tunisia,1972,t,15000,E,Estimated value,
788,Tunisia,1973,t,13000,E,Estimated value,
788,Tunisia,1974,t,10000,E,Estimated value,
788,Tunisia,1975,t,12400,E,Estimated value,
788,Tunisia,1976,t,15000,E,Estimated value,
788,Tunisia,1977,t,17000,E,Estimated value,
788,Tunisia,1978,t,18000,E,Estimated value,
788,Tunisia,1979,t,18000,E,Estimated value,
788,Tunisia,1980,t,19000,E,Estimated value,
788,Tunisia,1981,t,19000,E,Estimated value,
788,Tunisia,1982,t,20000,E,Estimated value,
788,Tunisia,1983,t,22000,E,Estimated value,
788,Tunisia,1984,t,18000,E,Estimated value,
788,Tunisia,1985,t,20000,E,Estimated value,
788,Tunisia,1986,t,12000,E,Estimated value,
788,Tunisia,1987,t,15000,E,Estimated value,
788,Tunisia,1988,t,15000,E,Estimated value,
788,Tunisia,1989,t,15000,E,Estimated value,
788,Tunisia,1990,t,17347,E,Estimated value,
788,Tunisia,1991,t,20307.87,I,Value imputed by a receiving agency,
788,Tunisia,1992,t,20000,E,Estimated value,
788,Tunisia,1993,t,21644.55,I,Value imputed by a receiving agency,
788,Tunisia,1994,t,22000,E,Estimated value,
788,Tunisia,1995,t,25000,E,Estimated value,
788,Tunisia,1996,t,26535.29,I,Value imputed by a receiving agency,
788,Tunisia,1997,t,28068.01,I,Value imputed by a receiving agency,
788,Tunisia,1998,t,30000,E,Estimated value,
788,Tunisia,1999,t,31069.98,I,Value imputed by a receiving agency,
788,Tunisia,2000,t,32488.94,I,Value imputed by a receiving agency,
788,Tunisia,2001,t,35000,E,Estimated value,
788,Tunisia,2002,t,34625.53,I,Value imputed by a receiving agency,
788,Tunisia,2003,t,35389.89,I,Value imputed by a receiving agency,
788,Tunisia,2004,t,37000,E,Estimated value,
788,Tunisia,2005,t,35845.83,I,Value imputed by a receiving agency,
788,Tunisia,2006,t,34764.82,I,Value imputed by a receiving agency,
788,Tunisia,2007,t,33903.65,I,Value imputed by a receiving agency,
788,Tunisia,2008,t,33179.59,I,Value imputed by a receiving agency,
788,Tunisia,2009,t,31582.57,I,Value imputed by a receiving agency,
788,Tunisia,2010,t,31113.29,I,Value imputed by a receiving agency,
788,Tunisia,2011,t,30656.74,I,Value imputed by a receiving agency,
788,Tunisia,2012,t,30000,E,Estimated value,
788,Tunisia,2013,t,30000,X,Figure from external organization,Unofficial figure
788,Tunisia,2014,t,30000,X,Figure from external organization,Unofficial figure
788,Tunisia,2015,t,29000,X,Figure from external organization,Unofficial figure
788,Tunisia,2016,t,34000,X,Figure from external organization,Unofficial figure
788,Tunisia,2017,t,31000,X,Figure from external organization,Unofficial figure
788,Tunisia,2018,t,31000,X,Figure from external organization,Unofficial figure
788,Tunisia,2019,t,26000,X,Figure from external organization,Unofficial figure
788,Tunisia,2020,t,28000,X,Figure from external organization,Unofficial figure
788,Tunisia,2021,t,30000,X,Figure from external organization,Unofficial figure
788,Tunisia,2022,t,32000,X,Figure from external organization,Unofficial figure
788,Tunisia,2023,t,28000,X,Figure from external organization,Unofficial figure
788,Tunisia,2024,t,29000,X,Figure from external organization,Unofficial figure
804,Ukraine,1992,t,2000,A,Official figure,
804,Ukraine,1993,t,4000,A,Official figure,
804,Ukraine,1994,t,39734.91,I,Value imputed by a receiving agency,
804,Ukraine,1995,t,40000,A,Official figure,
804,Ukraine,1996,t,11400,A,Official figure,
804,Ukraine,1997,t,44100,A,Official figure,
804,Ukraine,1998,t,47700,A,Official figure,
804,Ukraine,1999,t,41091,A,Official figure,
804,Ukraine,2000,t,26900,A,Official figure,
804,Ukraine,2001,t,22220,A,Official figure,
804,Ukraine,2002,t,36930,A,Official figure,
804,Ukraine,2003,t,30300,A,Official figure,
804,Ukraine,2004,t,28000,A,Official figure,
804,Ukraine,2005,t,10000,A,Official figure,
804,Ukraine,2006,t,7100,A,Official figure,
804,Ukraine,2007,t,3400,A,Official figure,
804,Ukraine,2008,t,7200,A,Official figure,
804,Ukraine,2009,t,3500,A,Official figure,
804,Ukraine,2010,t,5800,A,Official figure,
804,Ukraine,2011,t,6000,A,Official figure,
804,Ukraine,2012,t,11660,A,Official figure,
804,Ukraine,2013,t,3800,A,Official figure,
804,Ukraine,2014,t,10370,A,Official figure,
804,Ukraine,2015,t,3700,A,Official figure,
804,Ukraine,2016,t,6370,A,Official figure,
804,Ukraine,2017,t,6813.33,E,Estimated value,
804,Ukraine,2018,t,5627.78,E,Estimated value,
804,Ukraine,2019,t,6043.68,I,Value imputed by a receiving agency,
804,Ukraine,2020,t,6477.76,I,Value imputed by a receiving agency,
804,Ukraine,2021,t,6514.79,I,Value imputed by a receiving agency,
804,Ukraine,2022,t,6460.57,I,Value imputed by a receiving agency,
804,Ukraine,2023,t,6375.32,I,Value imputed by a receiving agency,
804,Ukraine,2024,t,6100,E,Estimated value,
834,United Republic of Tanzania,1994,t,15000,E,Estimated value,
834,United Republic of Tanzania,1995,t,14987.42,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,1996,t,15411.46,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,1997,t,15846.14,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,1998,t,16294.34,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,1999,t,16758.33,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2000,t,16707.07,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2001,t,17325.3,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2002,t,17998.5,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2003,t,18695.38,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2004,t,17000,E,Estimated value,
834,United Republic of Tanzania,2005,t,23000,E,Estimated value,
834,United Republic of Tanzania,2006,t,23500,E,Estimated value,
834,United Republic of Tanzania,2007,t,16500,E,Estimated value,
834,United Republic of Tanzania,2008,t,24500,E,Estimated value,
834,United Republic of Tanzania,2009,t,20000,E,Estimated value,
834,United Republic of Tanzania,2010,t,25000,E,Estimated value,
834,United Republic of Tanzania,2011,t,34000,E,Estimated value,
834,United Republic of Tanzania,2012,t,25000,E,Estimated value,
834,United Republic of Tanzania,2013,t,26000,E,Estimated value,
834,United Republic of Tanzania,2014,t,72000,E,Estimated value,
834,United Republic of Tanzania,2015,t,57386.52,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2016,t,51795.51,E,Estimated value,
834,United Republic of Tanzania,2017,t,60394.01,E,Estimated value,
834,United Republic of Tanzania,2018,t,56525.34,E,Estimated value,
834,United Republic of Tanzania,2019,t,58002.82,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2020,t,59112.63,I,Value imputed by a receiving agency,
834,United Republic of Tanzania,2021,t,57880.27,E,Estimated value,
834,United Republic of Tanzania,2022,t,58331.91,E,Estimated value,
834,United Republic of Tanzania,2023,t,58441.6,E,Estimated value,
834,United Republic of Tanzania,2024,t,58217.92,E,Estimated value,
810,USSR,1961,t,65000,E,Estimated value,
810,USSR,1962,t,61000,E,Estimated value,
810,USSR,1963,t,51000,E,Estimated value,
810,USSR,1964,t,71000,E,Estimated value,
810,USSR,1965,t,42000,A,Official figure,
810,USSR,1966,t,63000,A,Official figure,
810,USSR,1967,t,46000,A,Official figure,
810,USSR,1968,t,35000,A,Official figure,
810,USSR,1969,t,23000,A,Official figure,
810,USSR,1970,t,25000,X,Figure from external organization,Unofficial figure
810,USSR,1971,t,11000,A,Official figure,
810,USSR,1972,t,10000,A,Official figure,
810,USSR,1973,t,11000,A,Official figure,
810,USSR,1974,t,13000,A,Official figure,
810,USSR,1975,t,6000,A,Official figure,
810,USSR,1976,t,8000,A,Official figure,
810,USSR,1977,t,4000,A,Official figure,
810,USSR,1978,t,4000,A,Official figure,
810,USSR,1979,t,3000,X,Figure from external organization,Unofficial figure
810,USSR,1980,t,3000,X,Figure from external organization,Unofficial figure
810,USSR,1981,t,4000,X,Figure from external organization,Unofficial figure
810,USSR,1982,t,7000,X,Figure from external organization,Unofficial figure
810,USSR,1983,t,6000,X,Figure from external organization,Unofficial figure
810,USSR,1984,t,5000,X,Figure from external organization,Unofficial figure
810,USSR,1985,t,6000,X,Figure from external organization,Unofficial figure
810,USSR,1986,t,7000,X,Figure from external organization,Unofficial figure
810,USSR,1987,t,6000,X,Figure from external organization,Unofficial figure
810,USSR,1988,t,7000,X,Figure from external organization,Unofficial figure
810,USSR,1989,t,6000,X,Figure from external organization,Unofficial figure
810,USSR,1990,t,5000,X,Figure from external organization,Unofficial figure
810,USSR,1991,t,8400,E,Estimated value,
860,Uzbekistan,1999,t,10100,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2000,t,7000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2001,t,25000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2002,t,10800,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2003,t,19900,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2004,t,21500,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2005,t,15000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2006,t,24400,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2007,t,31000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2008,t,30300,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2009,t,36000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2010,t,29500,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2011,t,5000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2012,t,6000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2013,t,6881,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2014,t,7200,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2015,t,12000,X,Figure from external organization,Unofficial figure
860,Uzbekistan,2016,t,13000,E,Estimated value,
860,Uzbekistan,2017,t,13500,E,Estimated value,
860,Uzbekistan,2018,t,12500,E,Estimated value,
860,Uzbekistan,2019,t,12750,E,Estimated value,
860,Uzbekistan,2020,t,12688.09,I,Value imputed by a receiving agency,
860,Uzbekistan,2021,t,12646.03,E,Estimated value,
860,Uzbekistan,2022,t,12694.71,E,Estimated value,
860,Uzbekistan,2023,t,12676.28,E,Estimated value,
860,Uzbekistan,2024,t,12672.34,E,Estimated value,
716,Zimbabwe,1980,t,2500,E,Estimated value,
716,Zimbabwe,1981,t,2500,E,Estimated value,
716,Zimbabwe,1982,t,2500,E,Estimated value,
716,Zimbabwe,1983,t,2500,E,Estimated value,
716,Zimbabwe,1984,t,2500,E,Estimated value,
716,Zimbabwe,1985,t,2500,E,Estimated value,
716,Zimbabwe,1986,t,2500,E,Estimated value,
716,Zimbabwe,1987,t,2500,E,Estimated value,
716,Zimbabwe,1988,t,2500,E,Estimated value,
716,Zimbabwe,1989,t,2500,E,Estimated value,
716,Zimbabwe,1990,t,1500,E,Estimated value,
716,Zimbabwe,1991,t,1500,E,Estimated value,
716,Zimbabwe,1992,t,1500,E,Estimated value,
716,Zimbabwe,1993,t,1500,E,Estimated value,
716,Zimbabwe,1994,t,1500,E,Estimated value,
716,Zimbabwe,1995,t,1700,E,Estimated value,
716,Zimbabwe,1996,t,1700,E,Estimated value,
716,Zimbabwe,1997,t,1700,E,Estimated value,
716,Zimbabwe,1998,t,1700,E,Estimated value,
716,Zimbabwe,1999,t,1700,E,Estimated value,
716,Zimbabwe,2000,t,2000,E,Estimated value,
716,Zimbabwe,2001,t,2000,E,Estimated value,
716,Zimbabwe,2002,t,2000,E,Estimated value,
716,Zimbabwe,2003,t,2000,E,Estimated value,
716,Zimbabwe,2004,t,2000,E,Estimated value,
716,Zimbabwe,2005,t,2000,E,Estimated value,
716,Zimbabwe,2006,t,2250,E,Estimated value,
716,Zimbabwe,2007,t,2250,E,Estimated value,
716,Zimbabwe,2008,t,2232.51,I,Value imputed by a receiving agency,
716,Zimbabwe,2009,t,2210.39,I,Value imputed by a receiving agency,
716,Zimbabwe,2010,t,2213.11,I,Value imputed by a receiving agency,
716,Zimbabwe,2011,t,2216.46,I,Value imputed by a receiving agency,
716,Zimbabwe,2012,t,2200,E,Estimated value,
716,Zimbabwe,2013,t,2200,E,Estimated value,
716,Zimbabwe,2014,t,2228.21,I,Value imputed by a receiving agency,
716,Zimbabwe,2015,t,2282.57,I,Value imputed by a receiving agency,
716,Zimbabwe,2016,t,2294.65,I,Value imputed by a receiving agency,
716,Zimbabwe,2017,t,2303.16,I,Value imputed by a receiving agency,
716,Zimbabwe,2018,t,2300.94,I,Value imputed by a receiving agency,
716,Zimbabwe,2019,t,2293.44,I,Value imputed by a receiving agency,
716,Zimbabwe,2020,t,2290.28,I,Value imputed by a receiving agency,
716,Zimbabwe,2021,t,2306.29,I,Value imputed by a receiving agency,
716,Zimbabwe,2022,t,2293.19,I,Value imputed by a receiving agency,
716,Zimbabwe,2023,t,2296.52,I,Value imputed by a receiving agency,
716,Zimbabwe,2024,t,2299.86,I,Value imputed by a receiving agency,
